"cod_mun","Municipio","pobreza_monetaria","varianza_pobreza","pct_indigena_2024","pct_afro_2024","pct_menores15_2024","indice_envejecimiento_2024","categoria_617","cat_ruralidad","extension","densidad_2024","var_intercensal","idf_2024","cobertura_educ_2024","desercion_2024","analfabetismo_2018","analfabetismo_rural_2018","saber11_mate_2022","saber11_lectura_2022","empresas_formales_2016","pct_ocupados_form_2016","pct_primario_2023","pct_secundario_2023","pct_terciario_2023","peso_relativo_2023","tasa_mortalidad_2020","mort_materna_2020","mort_infantil_1a_2020","cobertura_pentavalente_2020","bajo_peso_2020","control_prenatal_4_2020","promedio_prenatales_2020","mort_infantil_5a_2020","mort_eda_2020","mort_ira_2020","mort_desnutricion_2020","fecundidad_15_19_2020","mort_neonatal_2020","partos_calificados_2020","tasa_hurto_2019","tasa_homicidios_2019","tasa_extorsion_2019","tasa_violencia_intra_2019","recaudo_predial_2020","pct_predios_urb_2022","pct_predios_rur_2022","acueducto_2018","alcantarillado_2018","energia_2018","internet_2018","iica_2023","dist_popayan_km","dist_cali_km","dist_capital_km","dist_carretera_km","snap_km","aislado_vial","pdet","pob_total","pct_rural","pct_urbano","tasa_dependencia","pct_sisben_A","coca_pct_territorio","desplaz_tasa_1000","victimas_tasa_1000","cotizantes_tasa_1000","pagos_admin_pc","pagos_educacion_pc","pagos_salud_pc","pagos_serv_publicos_pc","pagos_total_pc","ingresos_pc","ingresos_corrientes_pc","ingresos_tributarios_pc","ingresos_no_trib_pc","transferencias_pc","sgp_pc","recursos_capital_pc","valor_agregado_pc","predios_pc","avaluo_promedio","pct_contributivo","pct_subsidiado","pct_excepcion"
"19845","Villa Rica",0.286909792264029,3.70439054774277e-06,0.07,94.31,22.5,53.99,"5","Ciudades y aglomeraciones",77,287.74,44.44,58.9,75.6,3.67,2.95,2.75,43.04,46.43,0,14.12,14.5314519669114,50.1176776289548,35.3508704041338,2.31772101817619,5.77,0,15.39,81.16,7.42,86.93,5.82,7.07,0,0,0,58.33,3.53,99.65,457.14,57.14,4.76,109.52,4.99,62.21,37.79,49.76,71.58,98.81,7.2,8,79.8907108527393,27.5413088021231,79.8907108527393,102.0215,0.0256523549020744,0,0,23298,32,68,44.53,34.0630097004035,0,0.557987810112456,18.2848313159928,59.2325521503992,13175488.7617821,0,0,0,13389795.788308,2513372.68804189,2117784.34749764,1159926.99338999,957857.354107649,923327.13121298,580958.596360203,395588.340544253,0.0255987514633689,0.362305777319942,16.6139936026537,40.1122221422919,59.5496726854183,0.338105172289763
"76001","Cali",0.236000150623116,8.58966344907078e-09,0.52,14.63,17.18,109.42,"Especial","Ciudades y aglomeraciones",552,4137.4,5.08,58.3,78.77,4.41,3.1,6,52.14,55.38,212.88,41.32,0.203164652549235,9.99592690811796,89.8009084393328,44.3927727711851,7.72,34.43,9.52,101.45,9.28,89.17,6.44,9.68,3.16,5.06,1.27,32,5.59,99.76,907.12,49.7,22.31,144.99,6.77,90.44,9.56,98.98,97.8,99.7,80,5,103.499692968292,0,0,134.3201,0.0113344266177766,0,0,2280171,2.31,97.69,43.84,9.89618761049062,0,2.55156301873851,2.76163498263946,284.639261704495,8570551.04800693,3467645.17099068,4199008.42758548,0,16485250.822462,2949074.05650103,2409744.66737714,1094736.31239148,1315008.35498566,1180276.75372198,701211.486038986,539329.389123886,0.026792100633468,0.32883060086283,105.571965830433,66.0226388554868,32.722503248702,1.25485789581114
"76020","Alcalá",0.324586690009205,4.77979144113419e-05,2.08,1.15,24.13,77.06,"6","Intermedio",64,232.66,-19.96,44.1,62.42,7.36,9.85,12.27,44.42,48.64,0,11.1,60.5952966653459,3.44748055443834,35.9572227802157,0.390846169574213,10.07,0,10.29,77,8.43,82.58,5.87,5.62,0,0,0,69.69,0,100,133.91,77.52,7.05,28.19,4.97,62.27,37.73,92.68,74.98,93.07,14.96,11,261.531633410963,167.056933305098,167.056933305098,329.9517,0.14491936717824,0,0,14381,25.6,74.4,59.54,34.0935957165705,0,0.556289548710104,6.67547458452124,104.779222585356,11848197.710799,0,0,0,12017287.5208956,2317721.13858563,1841438.96321535,365114.284333496,1476324.67888186,1423540.98511925,755797.444266741,476282.17537028,0.0374006099998596,0.307419511855921,33.9921578828319,23.6683238636364,75.4350142045455,0.896661931818182
"76036","Andalucía",0.170872931834585,1.16485459932782e-05,0.01,60.27,22.38,84.81,"6","Intermedio",162,142.15,23.71,54.9,63.28,6.42,4.65,7.33,47.76,52.26,0,6.72,31.2323434968607,8.87079833025959,59.8968581728797,0.378047202352879,8.41,0,11.67,55.83,5.99,90.42,6.73,11.98,0,0,0,28.03,5.99,99.4,62.18,22.21,44.41,26.65,4.54,59.25,40.75,96.16,78.52,99.22,24.89,5,192.195418818947,94.3913934451952,94.3913934451952,232.9012,0.0662760013070866,0,0,24590,20.67,79.33,56.06,20.2074013826759,0,0.244001626677511,4.83936559577064,31.1882879219195,7215871.49922733,0,0,0,7328255.62033347,1490816.25221635,1311029.57446116,389717.986213908,921311.588247255,873123.089385929,489243.016226108,179786.677755185,0.0211567722782531,0.383448556323709,27.9096415314455,39.2988355439318,60.2279095834112,0.473254872657077
"76041","Ansermanuevo",0.311294220007976,1.89001047931629e-05,1.35,1.04,26.34,62.33,"6","Intermedio",361,50.82,-15.68,42.4,67.57,7.18,9.43,12.28,48.94,51.24,0,4.39,49.5110998554234,3.52519125421824,46.9637088903583,0.407466638640174,7.16,0,10.26,74.07,6.22,89.12,6.41,10.36,0,66.14,0,73.01,5.18,98.45,46.11,69.17,0,80.7,5,61.56,38.44,78.05,74.8,98.96,11.66,21,265.975336597117,166.386544636109,166.386544636109,325.7594,0.424137846156929,0,0,17894,39.19,60.81,61.16,23.5665586230021,0,0.726500502961887,11.0651615066503,28.24019224321,11159777.0087739,0,0,0,11313008.0537052,1970031.72739466,1808539.91829664,274725.935453225,1533813.98284341,1498574.42528222,759416.907007936,161491.809098022,0.0313362147917207,0.348329048843188,34.146268249639,25.231495867255,74.2713318003853,0.497172332359704
"76054","Argelia",0.346746769918103,2.52678539360525e-05,5.98,1.15,25.49,75.44,"6","Intermedio",88,63.07,-19.36,48.6,68.89,6.35,12.86,15.19,41.23,45.03,0,4.11,65.9668726920249,3.45477990747483,30.5783474005003,0.140750292807748,6.95,0,16.58,69.33,4.65,83.33,5.58,23.26,0,0,0,34.48,0,95.35,19.02,19.02,19.02,95.09,3.67,47.82,52.18,76.1,58.66,98.61,11.35,6,253.558852520613,152.81139485049,152.81139485049,175.1367,0.194017443642683,0,0,5543,45.48,54.52,64.04,51.2177521197907,0,1.26285405015335,4.32978531481147,28.5044199891755,12694251.004871,0,0,0,13081543.4207108,2673226.76456792,2426155.37560888,210573.519033015,2215581.85657586,2176618.784954,1357603.98087678,247071.388959047,0.0349434949849912,0.360635035179506,22.9333766883442,14.3034568412337,84.0819706064997,1.61457255226661
"76100","Bolívar",0.191834135533459,1.38446724558904e-06,11.48,0.63,25.71,75.46,"6","Rural disperso",815,20.21,4.3,47.9,67.73,8.07,9.96,12.34,51.93,51.93,0,6.02,68.445324049678,4.28492825530276,27.2697476950192,0.472093972576845,6.43,0,14.17,99.26,3.7,82.09,5.61,7.41,0,0,0,48.19,7.41,98.52,31.59,31.59,12.64,101.09,3.37,43.94,56.06,84.77,66.73,92.9,10.02,8,211.994324869869,109.513522479766,109.513522479766,129.5657,0.00577925670928999,0,0,16071,69.49,30.51,66.28,18.8538361022961,14.3337423312883,2.05338809034908,33.1031049716881,30.9252691182876,9520695.63711032,0,0,66747.0736108518,9747699.30184805,1792711.68228486,1663329.13179018,202361.58303777,1460967.54875241,1426993.61159853,801081.60948292,129382.55049468,0.0404247614995261,0.545143426046917,13.9079568542404,18.912631397553,79.7863174220231,1.30105118042392
"76109","Buenaventura",0.583063980603387,3.52707181609414e-07,2.08,86.66,31.61,29.38,"2","Ciudades y aglomeraciones",6785,47.77,-6.27,46.6,62.94,3.31,6.95,15.54,43.19,46.96,80.58,11.12,0.604492581698355,7.86164321190376,91.5338642063979,4.39140731179406,5.48,90.56,24.71,38.46,9.24,66.88,4.67,23.09,10.82,16.22,5.41,58.22,12.68,96.36,228.57,35.78,38.36,64.48,4.56,93.95,6.05,73.17,60.96,90.8,28.05,29,135.376941879241,58.9185087555828,58.9185087555828,229.5106,14.6003053710223,0,1,328686,22.25,77.75,60.72,30.9398635780045,19.833161385409,20.6793109533111,298.719750765168,83.9286431426954,8924101.56414937,0,5841208.91992357,0,14980737.8883311,2625732.24330516,2546975.21972034,501634.453864783,2045340.76585556,1946933.57310016,1271575.16311008,78757.0235848196,0.0183858802093358,0.314951047504305,71.4879696676971,28.7966006466308,69.4660417921294,1.73735756123984
"76111","Guadalajara de Buga",0.171840563775675,1.38942696624482e-06,0.11,2.21,18.19,109.67,"2","Ciudades y aglomeraciones",873,153.14,9.11,53.3,74.06,4.91,3.02,6.09,54.65,56.93,252.81,31.49,7.65399775705423,44.3257517273897,48.020250515556,3.94864620784453,7.54,0,10.16,56.96,8.46,92.3,6.97,11,10.72,0,0,37.99,7.61,100,259.52,56.11,36.63,172.23,2.9,82.05,17.95,98.19,94.37,99.45,58.18,6,163.46001707427,72.9532220271111,72.9532220271111,230.433,2.16780113778065,0,0,132138,13.68,86.32,47.99,14.6876750064327,0,0.529749201592275,4.74503927711938,180.75860085668,15161259.6113684,0,0,0,15350006.3412417,2546011.32475896,2320799.93759554,670406.479241399,1650393.45835414,1552226.32111883,961293.842785573,225211.38716342,0.0411227742856858,0.311522801919206,87.5606129141969,57.8376847791363,40.4974878750036,1.66482734586008
"76113","Bugalagrande",0.166316423809804,8.16797279888317e-06,2.14,1.62,21.77,89.25,"5","Rural",429,60.89,12.58,61.8,67.28,5.56,6.83,10.03,47.61,50.9,0,13.66,26.6343859296687,47.9753896081101,25.3902244622212,1.16421353214467,7.19,0,13.22,57.27,7.37,88.95,6.36,10.53,0,0,0,34.35,5.26,100,135.25,53.28,28.69,28.69,5.49,42.24,57.76,88.08,78.44,97.26,27.06,8,199.9436812107,103.543236793564,103.543236793564,260.2351,1.83695140581634,0,0,25391,46.2,53.8,55.21,22.3504391319759,0,0.945216809105589,11.8939781812453,71.5312512307511,10896871.9925958,0,0,0,11079111.7967784,2008385.06628333,1811014.05690993,824908.142609586,986105.914300343,969681.164664645,498275.530778622,197371.0093734,0.0630978773030458,0.381237446339254,79.4664049586777,44.8484238090442,54.5623929902306,0.589183200725149
"76122","Caicedonia",0.374839473966334,8.20984977696509e-07,0.65,1.48,21.33,95.63,"6","Intermedio",165,179.37,-6.86,40.5,62.45,7.48,7.86,11.14,49.52,52.38,0,11.64,55.2611800353604,3.51523495027927,41.2235850143603,0.81639225648143,7.5,0,11.02,62.53,6.72,91.04,7.84,7.46,0,0,0,49.67,3.73,99.63,185.26,66.41,10.49,146.81,4.85,76.44,23.56,90.8,85.51,99.27,27.9,7,220.175503173762,129.138052314281,129.138052314281,289.3233,0.0761908107854363,0,0,30115,16.28,83.72,55.7,28.0591067574299,0,0.730532956998174,4.78167026398805,77.97874813216,9425416.85817699,0,0,0,9531615.32239748,1704190.66986552,1520979.95391001,265662.933222647,1255317.02068737,1202348.60620953,513668.294437988,183210.715955504,0.0373059342964024,0.317250539598207,31.0770682436676,27.4373855801815,70.6462041833833,1.91641023643517
"76126","Calima",0.198650799132813,1.17660047267234e-05,0.97,1.73,22.64,75.79,"6","Rural",930,20.88,16.5,50.6,73.42,4.76,5.27,6.54,52.89,55.82,0,7.8,21.5487111928821,3.55309947636143,74.8981893307565,0.429988025319125,5.91,531.91,11.05,80.23,7.98,89.89,6.31,10.64,0,0,0,44.04,5.32,99.47,137.58,55.03,38.52,55.03,4.54,55.84,44.16,85.35,69.93,98.56,19.31,3,164.727927866102,61.485564391843,61.485564391843,248.5996,4.9556290600839,0,0,19194,34.62,65.38,52.98,8.2577888923622,0.48494623655914,0.833593831405648,11.4619151818277,42.2788371366052,10528868.2792539,0,0,0,10700184.1241534,2274990.16536418,1989178.98166094,557608.951495259,1431570.03016568,1307560.86193602,711338.623580285,285811.183703241,0.0308285275661976,0.509482129832239,54.4448522343798,29.7281812973455,68.9604685212299,1.31135018142466
"76130","Candelaria",0.0843703325877526,3.53527934880891e-06,0.57,23.23,19.79,74.56,"2","Ciudades y aglomeraciones",303,310.57,30.63,63.3,102.37,5.09,3.58,3.46,49.4,52.71,126.53,8.23,19.4066643650319,36.5499481359915,44.0433874989766,2.93356212915343,6.01,0,13.01,57.95,9.39,85.86,5.85,10.54,0,0,0,44.29,9.66,99.47,236.09,77.27,12.88,144.88,6.17,64.98,35.02,91.7,89.19,99.5,47.56,7,104.577147762101,21.0729324538038,21.0729324538038,136.0275,0.0779405151472539,0,0,110619,74.82,25.18,42.62,16.7050868295682,0,0.650882759742901,3.36289425867166,42.2418391053978,5772187.51760547,0,3458840.10976415,0,9428812.1556785,1652193.92592593,1489587.20085157,772046.585387682,717540.61546389,633063.847792875,314740.092687513,162606.725074354,0.036494504723657,0.323470651515562,74.1300983734839,55.6767236156549,43.8695693148619,0.453707069483151
"76147","Cartago",0.293248262981083,4.09686812281762e-06,0.28,2.33,17.29,125.47,"2","Ciudades y aglomeraciones",260,551.08,8.73,57.4,69.62,5.18,4.26,6.96,51.38,53.95,214.88,24.82,10.9305566395442,27.9551572850633,61.1142860753925,2.89483042165541,8.24,172.41,11.79,62.16,7.59,83.62,5.91,12.93,0,0,11.12,39.89,9.48,99.83,201.32,39.53,21.23,131.78,5.92,96.23,3.77,98.18,97.49,99.59,48.13,7,259.860714766519,162.574249501968,162.574249501968,307.3723,0.0557057171035992,0,0,142792,3.24,96.76,49.88,10.8283377220012,0,0.329150092442154,2.37408258165724,154.043994061292,4960912.10359124,4409567.32634181,5326784.90054065,0,14828149.0507802,2514715.02146479,2300113.69405149,553449.309401087,1746664.3846504,1608365.41831475,947244.844620147,214601.3274133,0.0278985198948012,0.356952770463331,46.142941338042,53.5643094447081,44.6511627906977,1.78452776459421
"76233","Dagua",0.207021979672274,1.14171988084168e-05,2.2,19.09,20.39,96.43,"6","Rural disperso",939,53.03,37.35,61.5,67.41,4.11,6.67,7.4,45.79,49.37,0,4.83,47.3260683802263,11.6046632603833,41.0692683593904,1.06786001862707,5.3,220.26,15.41,55.28,7.93,75.55,5.34,13.22,25.19,0,0,44.51,4.41,97.8,79.99,18.46,20.51,112.8,3.41,29.8,70.2,81.88,44.73,94.98,15.11,5,130.407814265921,30.7529401680544,30.7529401680544,186.0485,0.0578633061214041,0,1,57738,77.62,22.38,52.73,28.4665211818906,6.26943556975506,1.54144584156015,23.4680799473484,19.2507534033046,7750153.4286605,0,0,0,7812883.35752884,1418878.18159618,1309203.16377429,309412.407547889,999790.756226402,803159.521580242,458224.905712009,109675.017821885,0.0254515655948488,0.429076171672036,15.5402934528134,26.813485892024,72.2506109753388,0.935903132637192
"76243","El Águila",0.294073076447916,1.25193733498924e-05,1.67,0.76,26.06,64.33,"6","Rural disperso",255,35.91,-16.65,41.9,60.78,6.29,11.12,12.38,46.22,50.87,0,2.84,55.9262721432546,3.51509040987577,40.5586374468696,0.207396809965348,6.54,0,15.74,61.76,4.84,85.48,6.47,0,0,0,0,42.74,0,100,11.5,46,0,0,4.53,31.65,68.35,72.11,58.88,97.94,10.32,9,277.714701417485,177.233235296389,177.233235296389,358.5805,1.03090102808636,0,0,9210,71.12,28.88,61.27,15.5483170466884,0,0.760043431053203,13.7893593919653,20.0510314875136,12200621.6368078,0,0,0,12423690.6205212,2340107.09554832,2117296.04647123,194257.119001086,1923038.92747014,1860883.65841477,1033932.6267101,222811.04907709,0.0309887710698007,0.39728555917481,17.493615742006,9.97162545601946,88.5150655316849,1.51330901229564
"76246","El Cairo",0.254004114002871,2.80968920377293e-05,2.38,2.68,25.41,77.11,"6","Rural disperso",274,25.75,-26.84,53.6,67.02,7.09,9,10.22,46.75,49.91,0,2.64,59.2443347287834,3.53863011738584,37.2170351538307,0.15463237073285,6.3,0,14.51,55.14,5.88,92.16,6.82,19.61,0,0,0,59.57,0,100,15.07,150.67,75.34,15.07,2.27,38.14,61.86,75.49,61.57,98.38,10.93,1,257.850552221493,156.107219420056,156.107219420056,375.6166,0.491320090013916,0,0,7034,51.35,48.65,64.31,33.1959056013648,0,0.852999715666761,24.7369917543361,22.5689508103497,13027242.4810918,0,0,161692.732442423,13451308.9125675,2300520.9114302,2182653.32797839,167429.386408871,2015223.94156952,1729332.18311061,1036342.65254478,117867.583451806,0.0302524089174794,0.424936025021325,16.6184342589495,11.426116838488,86.3058419243986,2.2680412371134
"76248","El Cerrito",0.144691679449936,1.21728974753454e-05,0.25,24.16,22.87,72.65,"5","Intermedio",456,127.11,3.43,69.4,82.96,4.22,4.68,4.91,50.49,53.44,102.52,7.88,20.1240952040054,27.8460130797839,52.0298917162106,1.3085376634374,7,0,13.03,65.68,10.05,87.25,6.07,8.98,0,0,0,33.89,7.18,99.28,248.09,72.14,14.08,119.64,4.01,71.89,28.11,96.92,91.07,99.69,41.69,6,140.798491750091,50.8525244122649,50.8525244122649,177.8788,0.650447159997118,0,0,56819,34.89,65.11,52.82,29.4355761277038,0,0.563191890036783,5.49112092785864,52.5396434291346,5771769.9234411,0,4316524.71476091,0,10192653.9109629,1722045.62998293,1560310.40641335,644573.750875587,915736.65553776,701189.930146606,426219.149844242,161735.223569581,0.0316923580033392,0.372164240834932,68.5384072637851,50.8351893095768,48.5225103404391,0.642300349984092
"76250","El Dovio",0.427663486848989,2.67047838414838e-05,9.46,0.6,27.66,60.59,"6","Rural",297,31.04,-6.93,48.1,87.17,6.59,12.49,20.96,52.86,54.59,0,6.49,50.3504106575444,3.50325783261032,46.1463315098453,0.207085356152877,8.94,0,16.01,81.01,4.55,77.12,5.81,12.99,0,0,123.3,53.85,0,81.82,0,22.96,22.96,22.96,4.61,49.24,50.76,81.14,70.16,93.62,9.47,2,232.785889933989,130.860266265808,130.860266265808,307.797,0.0262616759231745,0,0,9256,35.81,64.19,65.55,36.938202247191,0,17.1780466724287,308.772687986171,36.7059204840104,15951968.3695981,0,0,44049.80866465,16240373.7547537,3090418.04429559,2819516.42718237,307011.966076059,2512504.46110631,2470587.11560069,1250882.95581245,270901.617113224,0.0307884591833343,0.477203975799481,16.3279578899706,16.3756206129087,82.16058894025,1.46379044684129
"76275","Florida",0.241902478104377,3.53919986836641e-05,9.14,9.92,21.34,76.19,"6","Ciudades y aglomeraciones",413,141.7,2.44,57.7,77.19,6.23,5.32,6.47,50.77,53.36,106.95,8.84,27.880468050763,8.10136929046787,64.0181626587692,0.889502042120572,6.52,0,12.03,71.46,9.16,87.41,6.17,11.44,0,0,0,45.58,4.29,96.71,126.53,52,3.47,62.4,4.5,65.96,34.04,94.38,88.47,96.76,25.26,9,104.153814221029,46.21747979008,46.21747979008,142.6879,0.153392325190979,0,1,57543,28.74,71.26,49.36,22.683905948595,0,0.799402186191196,24.2774968284587,56.5808178231931,7381262.81747563,0,0,0,7447841.93540483,1352654.7429922,1313234.52183584,278615.813495994,1034618.70833985,981409.079175573,481639.66067115,39420.2211563526,0.0212723936534318,0.317275776375928,47.3299408446075,48.6299366162847,50.437185112953,0.93287827076223
"76306","Ginebra",0.261182422460713,4.73628641962614e-06,1.27,1.07,21.87,84.06,"6","Intermedio",275,91.29,18.02,57.2,76.32,5.05,3.68,4.68,51.74,54.8,0,9.7,34.7950567275336,14.1677210610348,51.0372222114316,0.547037541732699,5.16,0,14.24,58.33,7.02,92.98,7.07,5.85,0,0,0,27.55,0,99.42,126.59,13.1,30.56,113.5,3.81,45.53,54.48,89.04,77.91,99.12,26.42,7,148.695210313939,57.3047772294587,57.3047772294587,190.2786,0.0590353807817176,0,0,24240,52.48,47.52,53.94,31.7161716171617,0,0.866336633663366,7.54950495049505,55.9302805280528,8987834.18721122,0,0,0,9116114.48667492,1576575.61947195,1500477.01765677,383214.537376238,1117262.48028053,1052201.89216172,522048.505693069,76098.6018151815,0.0310560650768838,0.388572607260726,30.7288703684043,39.3195370045598,59.9037931552839,0.776669840156336
"76318","Guacarí",0.142114639632979,1.15096007317666e-06,0.2,31.3,23.6,69.94,"6","Intermedio",166,213.93,4.37,66.7,76.8,4.99,5.31,6.32,48.77,51.58,0,12.04,38.5173567450405,18.2804636754746,43.2021795794849,0.788672678931712,6.67,0,10.79,64.13,7.86,87.53,6.95,10.84,0,0,0,45.2,10.84,100,176.62,77.83,11.97,152.67,5.23,64.35,35.65,96.96,88.23,99.3,30.29,1,149.855390367885,52.7944884271673,52.7944884271673,182.0742,0.61527954813041,0,0,34561,36.49,63.51,54.24,25.8817742542172,0,0.983767830791933,13.1072596279043,77.7515118196812,5233796.29000897,0,4203031.22444374,0,9541562.97696826,1684567.29408871,1517072.45730737,520543.001591389,996529.45571598,887445.286131767,457725.701657938,167494.836781343,0.0314030917499857,0.363965163045051,22.8822847603148,48.9140300829876,49.4553941908714,1.63057572614108
"76364","Jamundí",0.206298512477446,1.06650745095442e-06,1.35,27.93,22.97,62.16,"2","Ciudades y aglomeraciones",603,300.96,64.83,53.7,78.35,5.89,2.73,5.35,52.4,54.94,159.5,8.51,16.6011044566712,13.4250343868425,69.9738611564863,2.97602375277203,5.06,0,13.97,60.45,10.31,90.12,6.62,12.35,0,16.02,8.01,35.49,5.91,99.46,355.75,45.08,32.89,92.59,7.59,67.97,32.03,95.05,87.37,98.57,54.87,14,81.3418360133804,22.7495809108451,22.7495809108451,126.7162,0.601821719622671,0,0,189878,23.39,76.61,48.45,6.1281454407567,297.734660033167,1.02170867609728,28.0021908804601,36.2386374408831,4246200.1987118,3491678.15704294,3234817.02640116,0,11124354.0760541,1904950.51856982,1810323.37679984,649447.027264875,1160876.34953496,1103542.50437123,743479.116148264,94627.1417699786,0.0215686844271065,0.394558611318847,44.3365112523025,57.5317277184886,41.5243726564753,0.943899625036054
"76377","La Cumbre",0.147708363582434,6.0238582211163e-06,0.77,1.85,19.64,122.61,"6","Rural",165,105.1,46.7,61.2,69.8,6.42,6.28,6.87,49.91,53.69,0,4.62,59.4610619407697,4.31805520613728,36.220882853093,0.349408265452928,5.63,0,16.66,53.73,12.84,78.9,5.77,27.52,0,0,0,33.49,18.35,100,133.97,0,18.27,79.16,4.99,28.27,71.73,86.85,37.12,97.1,27.59,2,134.386633229742,30.9421772902236,30.9421772902236,184.0809,0.00726263804819466,0,0,18290,79.91,20.09,58.97,14.2099507927829,0,0.492072170585019,2.73373428102788,18.2110442864954,3821114.72886823,0,4735311.92629852,0,8691093.73439038,1487240.10825588,1449955.18999453,299625.125423729,1150330.0645708,1122544.19961728,608974.424220886,37284.918261345,0.0262894427468688,0.512301804264625,10.4444482390608,24.3975903614458,74.5381526104418,1.06425702811245
"76400","La Unión",0.310276615368601,2.18876008604991e-05,0.27,0.74,22.58,79.37,"6","Intermedio",121,287.41,6.78,54.8,72.07,6.49,5.14,7.5,50.11,53.61,0,9.15,33.830156554995,4.59680204016991,61.5730414048351,0.584084604432857,6.78,0,10.68,73.6,5.33,85.33,6.04,6.67,0,0,0,40.62,6.67,100,75.93,64.24,26.28,70.09,3.97,63.17,36.83,95.39,91.63,99.21,17.22,12,236.320209464067,136.897345996441,136.897345996441,286.707,0.00474687432776656,0,0,34777,18.97,81.03,53.94,23.5155418811283,0,0.31630100353682,5.6646634269776,67.8370762285418,4055396.85214366,265310.577393105,6470074.39851051,0,10893402.9046784,1893105.72266153,1708832.33059206,354157.353480749,1354674.97711131,1277305.36642034,579437.999884981,184273.392069471,0.0231124271602623,0.366334071369008,40.059759811617,30.4805938227338,67.7800842926338,1.73932188463232
"76403","La Victoria",0.287579897258377,1.86235001253674e-05,0.02,0.85,17.48,143.64,"6","Rural",278,44.97,-13.87,56.6,76.58,7.13,8.38,11.48,47.03,49.65,0,7.33,44.687806263699,3.62346593858535,51.6887277977157,0.257046471875259,9.52,0,11.05,60.14,9.64,87.95,6.23,24.1,0,0,0,43.67,24.1,100,50.08,83.47,16.69,25.04,2.87,73.37,26.63,91.11,89.36,97.3,23.42,2,234.096502318537,137.659472685811,137.659472685811,284.5656,2.45601901228569,0,0,12681,23.03,76.97,55.82,24.3671634729122,0,0.788581342165444,4.73148805299267,51.902058197303,12026962.6866178,0,0,0,12231684.5532687,2069117.72218279,1932195.70861919,449383.913729201,1482811.79488999,1437138.5594196,742811.839602555,136922.013563599,0.0278945947552822,0.440343821465184,23.6318982808023,33.7539992890153,63.9264130821187,2.31958762886598
"76497","Obando",0.299571729054856,2.42021785346339e-05,1.77,3.2,24.35,78.24,"6","Intermedio",213,59.34,-14.38,50.6,52.15,3.84,9.11,10.11,42.75,47.83,0,6.35,57.6283942500824,3.38894573079999,38.9826600191176,0.372938279779983,7.22,0,11.79,76.54,4.84,86.29,6.86,0,0,0,0,45.45,0,99.19,32.95,57.66,16.47,24.71,7.54,65.51,34.49,94.13,94.3,96.88,17.74,15,247.008005122973,149.961111569606,149.961111569606,295.7511,0.616450551592218,0,0,12572,24.34,75.66,61.47,16.4572064906141,0,0.238625517021954,6.92013999363665,44.152083996182,10760783.018931,0,0,0,10981973.6049157,1919347.7397391,1725707.32667833,369896.37368756,1355810.95299077,1326152.94662743,757873.690502704,193640.41306077,0.0408220210829929,0.387925548838689,52.7147139635022,34.3493798612571,64.5364725667437,1.11414757199916
"76520","Palmira",0.20769656033191,1.31740301919341e-06,0.13,6.51,20.54,87.91,"1","Ciudades y aglomeraciones",1044,344.4,22.79,63.9,79.03,5.14,2.58,3.75,53.71,55.89,221.68,23.29,9.30622082875579,28.0161608835369,62.6776182877073,7.59228955831891,7.21,0,11.43,55.9,7.71,84.25,5.9,8.16,0,3.9,0,31.97,5.44,99.91,453.96,36.08,13.35,190.05,6.34,73.4,26.6,97.89,94.45,99.63,59.4,3,127.869047758197,42.5132437036911,42.5132437036911,163.8734,0.121673298783651,0,0,378446,22.21,77.79,49.9,11.8555883798481,0,1.04109965490453,2.97004063987993,128.649133561988,6942812.70279776,4662226.78811508,3949926.07988458,0,15784687.6380673,2591474.18985271,2305755.2204621,862809.371749206,1442945.84871289,1127236.69622615,809448.179536843,285718.969390613,0.0276077335950349,0.326746748545367,73.0414173998835,61.1646047112064,37.4392267020117,1.39616858678183
"76563","Pradera",0.201095575249391,3.68233166840095e-06,0.64,32.11,21.28,78.87,"6","Ciudades y aglomeraciones",369,133.92,-2.51,43.4,67.97,7.5,7.27,8.64,50.55,52.98,81.48,10.16,18.0109094031993,24.3454447285297,57.643645868271,0.935383079835896,6.04,0,10,73.45,9.69,89.73,6.5,1.94,0,0,0,49.74,0,99.03,144,52.17,18.78,98.08,5.71,75.03,24.97,93.08,87.41,96.86,25.11,1,115.315913532594,43.9163761303829,43.9163761303829,151.9998,0.0628774202140268,0,1,49776,12.01,87.99,49.93,25.5343940855031,0,0.984410157505625,10.8285117325619,68.8952507232401,7383118.68518965,0,0,0,7463777.23738348,1823401.06133478,1791122.70262777,348091.50028126,1443031.20234651,1255836.23199936,1008314.4809145,32278.3587070074,0.0258601731051081,0.31268081002893,52.6945194037522,48.5784076405088,50.4797324061441,0.941859953347124
